|C190|000|1202|17,00|344,00|344,00|58,48|0|0|0|0||
|C100|0|0|800006977|01|00|U|0068987||13042011|13042011|319,00|0|||319,00|9||||319,00|54,23||||||||
|C170|1|180253||1,00000|UN|319,00||0|000|1202||319,00|17,00|54,23|0||0|||||||50|319,00|0,65|||2,07|50|319,00|3,00|||9,57||
|C190|000|1202|17,00|319,00|319,00|54,23|0|0|0|0||
|C100|0|0|800006977|01|00|U|0068991||13042011|13042011|588,00|0|||588,00|9||||588,00|99,96||||||||
|C170|1|040440||1,00000|UN|429,00||0|000|1202||429,00|17,00|72,93|0||0|||||||50|429,00|0,65|||2,79|50|429,00|3,00|||12,87||
|C170|2|040550||1,00000|UN|159,00||0|000|1202||159,00|17,00|27,03|0||0|||||||50|159,00|0,65|||1,03|50|159,00|3,00|||4,77||
|C190|000|1202|17,00|588,00|588,00|99,96|0|0|0|0||
|C100|0|0|800006977|01|00|U|0068992||13042011|13042011|29,00|0|||29,00|9||||29,00|4,93||||||||
|C170|1|900710||1,00000|UN|29,00||0|000|1202||29,00|17,00|4,93|0||0|||||||50|29,00|0,65|||0,19|50|29,00|3,00|||0,87||
|C190|000|1202|17,00|29,00|29,00|4,93|0|0|0|0||
|C100|0|0|800006977|01|00|U|0068998||14042011|14042011|79,00|0|||79,00|9||||79,00|13,43||||||||
|C170|1|903280||1,00000|UN|79,00||0|000|1202||79,00|17,00|13,43|0||0|||||||50|79,00|0,65|||0,51|50|79,00|3,00|||2,37||
|C190|000|1202|17,00|79,00|79,00|13,43|0|0|0|0||
|C100|0|0|800006977|01|00|U|0069011||18042011|18042011|249,00|0|||249,00|9||||249,00|42,33||||||||
|C170|1|180263||1,00000|UN|249,00||0|000|1202||249,00|17,00|42,33|0||0|||||||50|249,00|0,65|||1,62|50|249,00|3,00|||7,47||
|C190|000|1202|17,00|249,00|249,00|42,33|0|0|0|0||
|C100|0|0|800006977|01|00|U|0069032||27042011|27042011|4063,00|0|||4063,00|9||||3814,00|648,38||||||||
|C170|1|030353||1,00000|UN|2298,00||0|000|1202||2298,00|17,00|390,66|0||0|||||||50|2298,00|0,65|||14,94|50|2298,00|3,00|||68,94||
|C170|2|040550||1,00000|UN|159,00||0|000|1202||159,00|17,00|27,03|0||0|||||||50|159,00|0,65|||1,03|50|159,00|3,00|||4,77||
|C170|3|180900||1,00000|UN|249,00||0|041|1202|||||0||0|||||||50|249,00|0,65|||1,62|50|249,00|3,00|||7,47||
|C170|4|330240||1,00000|UN|79,00||0|000|1202||79,00|17,00|13,43|0||0|||||||50|79,00|0,65|||0,51|50|79,00|3,00|||2,37||
|C170|5|090200||1,00000|UN|79,00||0|000|1202||79,00|17,00|13,43|0||0|||||||50|79,00|0,65|||0,51|50|79,00|3,00|||2,37||
|C170|6|950460||1,00000|UN|1199,00||0|000|1202||1199,00|17,00|203,83|0||0|||||||50|1199,00|0,65|||7,79|50|1199,00|3,00|||35,97||
|C190|000|1202|17,00|3814,00|3814,00|648,38|0|0|0|0||
|C190|041|1202||249,00|0|0|0|0|0|0||
|C100|0|0|800006977|01|00|U|0069033||27042011|27042011|1149,00|0|||1149,00|9||||1050,00|178,50||||||||
|C170|1|502200||1,00000|UN|55,00||0|000|1202||55,00|17,00|9,35|0||0|||||||50|55,00|0,65|||0,36|50|55,00|3,00|||1,65||
|C170|2|520390||1,00000|UN|119,00||0|000|1202||119,00|17,00|20,23|0||0|||||||50|119,00|0,65|||0,77|50|119,00|3,00|||3,57||
|C170|3|620030||1,00000|UN|134,00||0|000|1202||134,00|17,00|22,78|0||0|||||||50|134,00|0,65|||0,87|50|134,00|3,00|||4,02||
|C170|4|710020||1,00000|UN|99,00||0|041|1202|||||0||0|||||||50|99,00|0,65|||0,64|50|99,00|3,00|||2,97||
|C170|5|890430||1,00000|UN|149,00||0|000|1202||149,00|17,00|25,33|0||0|||||||50|149,00|0,65|||0,97|50|149,00|3,00|||4,47||
|C170|6|900021||1,00000|UN|199,00||0|000|1202||199,00|17,00|33,83|0||0|||||||50|199,00|0,65|||1,29|50|199,00|3,00|||5,97||
|C170|7|903281||1,00000|UN|59,00||0|000|1202||59,00|17,00|10,03|0||0|||||||50|59,00|0,65|||0,38|50|59,00|3,00|||1,77||
|C170|8|902171||1,00000|UN|299,00||0|000|1202||299,00|17,00|50,83|0||0|||||||50|299,00|0,65|||1,94|50|299,00|3,00|||8,97||
|C170|9|900922||1,00000|UN|36,00||0|000|1202||36,00|17,00|6,12|0||0|||||||50|36,00|0,65|||0,23|50|36,00|3,00|||1,08||
|C190|000|1202|17,00|1050,00|1050,00|178,50|0|0|0|0||
|C190|041|1202||99,00|0|0|0|0|0|0||
|C100|0|0|800006977|01|00|U|0069034||27042011|27042011|354,00|0|||354,00|9||||354,00|60,18||||||||
|C170|1|103110||1,00000|UN|58,00||0|000|1202||58,00|17,00|9,86|0||0|||||||50|58,00|0,65|||0,38|50|58,00|3,00|||1,74||
|C170|2|502391||1,00000|UN|12,00||0|000|1202||12,00|17,00|2,04|0||0|||||||50|12,00|0,65|||0,08|50|12,00|3,00|||0,36||
|C170|3|700930||1,00000|UN|49,00||0|000|1202||49,00|17,00|8,33|0||0|||||||50|49,00|0,65|||0,32|50|49,00|3,00|||1,47||
|C170|4|701050||1,00000|UN|54,00||0|000|1202||54,00|17,00|9,18|0||0|||||||50|54,00|0,65|||0,35|50|54,00|3,00|||1,62||
|C170|5|650200||1,00000|UN|39,00||0|000|1202||39,00|17,00|6,63|0||0|||||||50|39,00|0,65|||0,25|50|39,00|3,00|||1,17||
|C170|6|890440||1,00000|UN|62,00||0|000|1202||62,00|17,00|10,54|0||0|||||||50|62,00|0,65|||0,40|50|62,00|3,00|||1,86||
|C170|7|902941||1,00000|UN|10,00||0|000|1202||10,00|17,00|1,70|0||0|||||||50|10,00|0,65|||0,07|50|10,00|3,00|||0,30||
|C170|8|901000||1,00000|UN|55,00||0|000|1202||55,00|17,00|9,35|0||0|||||||50|55,00|0,65|||0,36|50|55,00|3,00|||1,65||
|C170|9|902550||1,00000|UN|15,00||0|000|1202||15,00|17,00|2,55|0||0|||||||50|15,00|0,65|||0,10|50|15,00|3,00|||0,45||
|C190|000|1202|17,00|354,00|354,00|60,18|0|0|0|0||
|C100|0|0|800006977|01|00|U|0069040||28042011|28042011|1012,00|0|||1012,00|9||||1012,00|172,04||||||||
|C170|1|030093||1,00000|UN|1012,00||0|000|1202||1012,00|17,00|172,04|0||0|||||||50|1012,00|0,65|||6,58|50|1012,00|3,00|||30,36||
|C190|000|1202|17,00|1012,00|1012,00|172,04|0|0|0|0||
|C100|0|0|800006977|01|00|U|0069043||29042011|29042011|399,00|0|||399,00|9||||399,00|67,83||||||||
|C170|1|100200||1,00000|UN|399,00||0|000|1202||399,00|17,00|67,83|0||0|||||||50|399,00|0,65|||2,59|50|399,00|3,00|||11,97||
|C190|000|1202|17,00|399,00|399,00|67,83|0|0|0|0||
|C100|0|0|800006977|01|00|U|0069047||30042011|30042011|159,00|0|||159,00|9||||159,00|27,03||||||||
|C170|1|040550||1,00000|UN|159,00||0|000|1202||159,00|17,00|27,03|0||0|||||||50|159,00|0,65|||1,03|50|159,00|3,00|||4,77||
|C190|000|1202|17,00|159,00|159,00|27,03|0|0|0|0||
|C100|1|0|800007084|01|00|U|0068993||13042011|13042011|729,00|0|||729,00|9||||0|0||||||||
|C170|1|040123||1,00000|UN|729,00||0|041|5949|||||0||0|||||||99||||||99|||||||
|C190|041|5949||729,00|0|0|0|0|0|0||
|C100|1|0|800008033|01|00|U|0069001||14042011|14042011|219,00|0|||219,00|9||||0|0||||||||
|C170|1|200360||1,00000|UN|219,00||0|041|5949|||||0||0|||||||99||||||99|||||||
|C190|041|5949||219,00|0|0|0|0|0|0||
|C100|1|0|6255|01|00|U|0068940||02042011|02042011|2139,00|0|||2139,00|9||||0|0||||||||
|C170|1|030093||1,00000|UN|2139,00||0|041|5949|||||0||0|||||||99||||||99|||||||
|C190|041|5949||2139,00|0|0|0|0|0|0||
|C100|1|0|800007073|01|00|U|0068979||12042011|12042011|870,00|0|||870,00|9||||0|0||||||||
|C170|1|100210||2,00000|UN|734,00||0|041|5949|||||0||0|||||||99||||||99|||||||
|C170|2|330030||1,00000|UN|101,00||0|041|5949|||||0||0|||||||99||||||99|||||||
|C170|3|531190||1,00000|UN|35,00||0|041|5949|||||0||0|||||||99||||||99|||||||
|C190|041|5949||870,00|0|0|0|0|0|0||
|C100|1|0|800007082|01|00|U|0069045||29042011|29042011|399,00|0|||399,00|9||||0|0||||||||
|C170|1|100200||1,00000|UN|399,00||0|041|5949|||||0||0|||||||99||||||99|||||||
|C190|041|5949||399,00|0|0|0|0|0|0||
|C100|1|0|800007086|01|00|U|0069007||15042011|15042011|2796,00|0|||2796,00|9||||0|0||||||||
|C170|1|040123||4,00000|UN|2796,00||0|041|5949|||||0||0|||||||99||||||99|||||||
|C190|041|5949||2796,00|0|0|0|0|0|0||
|C100|1|0|800008034|01|00|U|0068939||01042011|01042011|360,00|0|||360,00|9||||0|0||||||||
|C170|1|100210||1,00000|UN|360,00||0|041|5949|||||0||0|||||||99||||||99|||||||
|C190|041|5949||360,00|0|0|0|0|0|0||
|C100|1|0|800008026|01|00|U|0068941||04042011|04042011|1233,52|0|||1233,52|9||||1233,52|209,70||||||||
|C170|1|050983||1,00000|UN|1233,52||0|000|5152||1233,52|17,00|209,70|0||0|||||||01|1233,52|0,65|||8,02|01|1233,52|3,00|||37,01||
|C190|000|5152|17,00|1233,52|1233,52|209,70|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069000||14042011|14042011|2186,95|0|||2186,95|9||||2186,95|371,78||||||||
|C170|1|030443||1,00000|UN|738,08||0|000|5152||738,08|17,00|125,47|0||0|||||||01|738,08|0,65|||4,80|01|738,08|3,00|||22,14||
|C170|2|250480||1,00000|UN|1187,30||0|000|5152||1187,30|17,00|201,84|0||0|||||||01|1187,30|0,65|||7,72|01|1187,30|3,00|||35,62||
|C170|3|950350||1,00000|UN|261,57||0|000|5152||261,57|17,00|44,47|0||0|||||||01|261,57|0,65|||1,70|01|261,57|3,00|||7,85||
|C190|000|5152|17,00|2186,95|2186,95|371,78|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069002||14042011|14042011|6304,43|0|||6304,43|9||||6304,43|1071,75||||||||
|C170|1|180950||1,00000|UN|5772,27||0|000|5152||5772,27|17,00|981,29|0||0|||||||01|5772,27|0,65|||37,52|01|5772,27|3,00|||173,17||
|C170|2|180960||1,00000|UN|532,16||0|000|5152||532,16|17,00|90,47|0||0|||||||01|532,16|0,65|||3,46|01|532,16|3,00|||15,96||
|C190|000|5152|17,00|6304,43|6304,43|1071,75|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069003||15042011|15042011|78,88|0|||78,88|9||||78,88|13,41||||||||
|C170|1|104030||13,00000|UN|61,88||0|000|5152||61,88|17,00|10,52|0||0|||||||01|61,88|0,65|||0,40|01|61,88|3,00|||1,86||
|C170|2|104040||4,00000|UN|17,00||0|000|5152||17,00|17,00|2,89|0||0|||||||01|17,00|0,65|||0,11|01|17,00|3,00|||0,51||
|C190|000|5152|17,00|78,88|78,88|13,41|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069004||15042011|15042011|20,05|0|||20,05|9||||20,05|3,41||||||||
|C170|1|910010||1,00000|UN|20,05||0|000|5152||20,05|17,00|3,41|0||0|||||||01|20,05|0,65|||0,13|01|20,05|3,00|||0,60||
|C190|000|5152|17,00|20,05|20,05|3,41|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069005||15042011|15042011|85,49|0|||85,49|9||||85,49|14,53||||||||
|C170|1|120080||1,00000|UN|85,49||0|000|5152||85,49|17,00|14,53|0||0|||||||01|85,49|0,65|||0,56|01|85,49|3,00|||2,56||
|C190|000|5152|17,00|85,49|85,49|14,53|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069006||15042011|15042011|1711,88|0|||1711,88|9||||1711,88|291,02||||||||
|C170|1|031180||1,00000|UN|1711,88||0|000|5152||1711,88|17,00|291,02|0||0|||||||01|1711,88|0,65|||11,13|01|1711,88|3,00|||51,36||
|C190|000|5152|17,00|1711,88|1711,88|291,02|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069008||16042011|16042011|26,54|0|||26,54|9||||26,54|4,51||||||||
|C170|1|902230||1,00000|UN|26,54||0|000|5152||26,54|17,00|4,51|0||0|||||||01|26,54|0,65|||0,17|01|26,54|3,00|||0,80||
|C190|000|5152|17,00|26,54|26,54|4,51|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069009||15042011|15042011|914,51|0|||914,51|9||||914,51|155,47||||||||
|C170|1|031240||1,00000|UN|156,65||0|000|5152||156,65|17,00|26,63|0||0|||||||01|156,65|0,65|||1,02|01|156,65|3,00|||4,70||
|C170|2|040013||1,00000|UN|757,86||0|000|5152||757,86|17,00|128,84|0||0|||||||01|757,86|0,65|||4,93|01|757,86|3,00|||22,74||
|C190|000|5152|17,00|914,51|914,51|155,47|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069010||18042011|18042011|3821,38|0|||3821,38|9||||3821,38|649,63||||||||
|C170|1|030353||1,00000|UN|1364,80||0|000|5152||1364,80|17,00|232,02|0||0|||||||01|1364,80|0,65|||8,87|01|1364,80|3,00|||40,94||
|C170|2|040103||1,00000|UN|845,45||0|000|5152||845,45|17,00|143,73|0||0|||||||01|845,45|0,65|||5,50|01|845,45|3,00|||25,36||
|C170|3|180203||1,00000|UN|239,31||0|000|5152||239,31|17,00|40,68|0||0|||||||01|239,31|0,65|||1,56|01|239,31|3,00|||7,18||
|C170|4|050890||1,00000|UN|1371,82||0|000|5152||1371,82|17,00|233,21|0||0|||||||01|1371,82|0,65|||8,92|01|1371,82|3,00|||41,15||
|C190|000|5152|17,00|3821,38|3821,38|649,63|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069012||18042011|18042011|377,67|0|||377,67|9||||377,67|64,20||||||||
|C170|1|100210||1,00000|UN|232,47||0|000|5152||232,47|17,00|39,52|0||0|||||||01|232,47|0,65|||1,51|01|232,47|3,00|||6,97||
|C170|2|180263||1,00000|UN|145,20||0|000|5152||145,20|17,00|24,68|0||0|||||||01|145,20|0,65|||0,94|01|145,20|3,00|||4,36||
|C190|000|5152|17,00|377,67|377,67|64,20|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069017||19042011|19042011|9744,07|0|||9744,07|9||||9744,07|1656,49||||||||
|C170|1|031240||2,00000|UN|313,30||0|000|5152||313,30|17,00|53,26|0||0|||||||01|313,30|0,65|||2,04|01|313,30|3,00|||9,40||
|C170|2|040383||1,00000|UN|422,04||0|000|5152||422,04|17,00|71,75|0||0|||||||01|422,04|0,65|||2,74|01|422,04|3,00|||12,66||
|C170|3|040440||3,00000|UN|783,45||0|000|5152||783,45|17,00|133,19|0||0|||||||01|783,45|0,65|||5,09|01|783,45|3,00|||23,50||
|C170|4|040430||3,00000|UN|606,12||0|000|5152||606,12|17,00|103,04|0||0|||||||01|606,12|0,65|||3,94|01|606,12|3,00|||18,18||
|C170|5|050840||1,00000|UN|359,21||0|000|5152||359,21|17,00|61,07|0||0|||||||01|359,21|0,65|||2,33|01|359,21|3,00|||10,78||
|C170|6|120080||10,00000|UN|854,90||0|000|5152||854,90|17,00|145,33|0||0|||||||01|854,90|0,65|||5,56|01|854,90|3,00|||25,65||
|C170|7|180263||10,00000|UN|1452,00||0|000|5152||1452,00|17,00|246,84|0||0|||||||01|1452,00|0,65|||9,44|01|1452,00|3,00|||43,56||
|C170|8|220183||1,00000|UN|728,33||0|000|5152||728,33|17,00|123,82|0||0|||||||01|728,33|0,65|||4,73|01|728,33|3,00|||21,85||
|C170|9|220590||2,00000|UN|1225,20||0|000|5152||1225,20|17,00|208,28|0||0|||||||01|1225,20|0,65|||7,96|01|1225,20|3,00|||36,76||
|C170|10|180203||6,00000|UN|1435,86||0|000|5152||1435,86|17,00|244,10|0||0|||||||01|1435,86|0,65|||9,33|01|1435,86|3,00|||43,08||
|C170|11|180253||6,00000|UN|1116,12||0|000|5152||1116,12|17,00|189,74|0||0|||||||01|1116,12|0,65|||7,25|01|1116,12|3,00|||33,48||
|C170|12|180290||6,00000|UN|447,54||0|000|5152||447,54|17,00|76,08|0||0|||||||01|447,54|0,65|||2,91|01|447,54|3,00|||13,43||
|C190|000|5152|17,00|9744,07|9744,07|1656,49|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069018||19042011|19042011|3602,86|0|||3602,86|9||||3602,86|612,49||||||||
|C170|1|030353||1,00000|UN|1364,80||0|000|5152||1364,80|17,00|232,02|0||0|||||||01|1364,80|0,65|||8,87|01|1364,80|3,00|||40,94||
|C170|2|180700||1,00000|UN|2238,06||0|000|5152||2238,06|17,00|380,47|0||0|||||||01|2238,06|0,65|||14,55|01|2238,06|3,00|||67,14||
|C190|000|5152|17,00|3602,86|3602,86|612,49|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069019||19042011|19042011|182,58|0|||182,58|9||||182,58|31,04||||||||
|C170|1|890230||1,00000|UN|182,58||0|000|5152||182,58|17,00|31,04|0||0|||||||01|182,58|0,65|||1,19|01|182,58|3,00|||5,48||
|C190|000|5152|17,00|182,58|182,58|31,04|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069020||19042011|19042011|248,31|0|||248,31|9||||248,31|42,21||||||||
|C170|1|100200||1,00000|UN|248,31||0|000|5152||248,31|17,00|42,21|0||0|||||||01|248,31|0,65|||1,61|01|248,31|3,00|||7,45||
|C190|000|5152|17,00|248,31|248,31|42,21|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069021||20042011|20042011|1704,17|0|||1704,17|9||||1704,17|289,71||||||||
|C170|1|030293||1,00000|UN|966,09||0|000|5152||966,09|17,00|164,24|0||0|||||||01|966,09|0,65|||6,28|01|966,09|3,00|||28,98||
|C170|2|030443||1,00000|UN|738,08||0|000|5152||738,08|17,00|125,47|0||0|||||||01|738,08|0,65|||4,80|01|738,08|3,00|||22,14||
|C190|000|5152|17,00|1704,17|1704,17|289,71|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069023||20042011|20042011|466,97|0|||466,97|9||||466,97|79,38||||||||
|C170|1|040133||1,00000|UN|466,97||0|000|5152||466,97|17,00|79,38|0||0|||||||01|466,97|0,65|||3,04|01|466,97|3,00|||14,01||
|C190|000|5152|17,00|466,97|466,97|79,38|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069024||25042011|25042011|581,01|0|||581,01|9||||581,01|98,77||||||||
|C170|1|040393||1,00000|UN|581,01||0|000|5152||581,01|17,00|98,77|0||0|||||||01|581,01|0,65|||3,78|01|581,01|3,00|||17,43||
|C190|000|5152|17,00|581,01|581,01|98,77|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069025||25042011|25042011|6444,97|0|||6444,97|9||||6444,97|1095,64||||||||
|C170|1|030130||1,00000|UN|1225,97||0|000|5152||1225,97|17,00|208,41|0||0|||||||01|1225,97|0,65|||7,97|01|1225,97|3,00|||36,78||
|C170|2|030183||1,00000|UN|1581,46||0|000|5152||1581,46|17,00|268,85|0||0|||||||01|1581,46|0,65|||10,28|01|1581,46|3,00|||47,44||
|C170|3|030960||1,00000|UN|473,90||0|000|5152||473,90|17,00|80,56|0||0|||||||01|473,90|0,65|||3,08|01|473,90|3,00|||14,22||
|C170|4|030450||1,00000|UN|556,55||0|000|5152||556,55|17,00|94,61|0||0|||||||01|556,55|0,65|||3,62|01|556,55|3,00|||16,70||
|C170|5|031020||1,00000|UN|900,63||0|000|5152||900,63|17,00|153,11|0||0|||||||01|900,63|0,65|||5,85|01|900,63|3,00|||27,02||
|C170|6|030460||1,00000|UN|816,27||0|000|5152||816,27|17,00|138,77|0||0|||||||01|816,27|0,65|||5,31|01|816,27|3,00|||24,49||
|C170|7|040430||1,00000|UN|202,04||0|000|5152||202,04|17,00|34,35|0||0|||||||01|202,04|0,65|||1,31|01|202,04|3,00|||6,06||
|C170|8|290060||1,00000|UN|149,77||0|000|5152||149,77|17,00|25,46|0||0|||||||01|149,77|0,65|||0,97|01|149,77|3,00|||4,49||
|C170|9|040383||1,00000|UN|422,04||0|000|5152||422,04|17,00|71,75|0||0|||||||01|422,04|0,65|||2,74|01|422,04|3,00|||12,66||
|C170|10|040570||1,00000|UN|116,34||0|000|5152||116,34|17,00|19,78|0||0|||||||01|116,34|0,65|||0,76|01|116,34|3,00|||3,49||
|C190|000|5152|17,00|6444,97|6444,97|1095,64|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069026||25042011|25042011|925,77|0|||925,77|9||||925,77|157,38||||||||
|C170|1|030393||1,00000|UN|925,77||0|000|5152||925,77|17,00|157,38|0||0|||||||01|925,77|0,65|||6,02|01|925,77|3,00|||27,77||
|C190|000|5152|17,00|925,77|925,77|157,38|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069028||26042011|26042011|2391,49|0|||2391,49|9||||2391,49|406,55||||||||
|C170|1|030373||1,00000|UN|718,08||0|000|5152||718,08|17,00|122,07|0||0|||||||01|718,08|0,65|||4,67|01|718,08|3,00|||21,54||
|C170|2|040173||1,00000|UN|619,32||0|000|5152||619,32|17,00|105,28|0||0|||||||01|619,32|0,65|||4,03|01|619,32|3,00|||18,58||
|C170|3|220283||1,00000|UN|1054,09||0|000|5152||1054,09|17,00|179,20|0||0|||||||01|1054,09|0,65|||6,85|01|1054,09|3,00|||31,62||
|C190|000|5152|17,00|2391,49|2391,49|406,55|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069029||27042011|27042011|239,31|0|||239,31|9||||239,31|40,68||||||||
|C170|1|180203||1,00000|UN|239,31||0|000|5152||239,31|17,00|40,68|0||0|||||||01|239,31|0,65|||1,56|01|239,31|3,00|||7,18||
|C190|000|5152|17,00|239,31|239,31|40,68|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069030||27042011|27042011|957,24|0|||957,24|9||||957,24|162,73||||||||
|C170|1|180203||4,00000|UN|957,24||0|000|5152||957,24|17,00|162,73|0||0|||||||01|957,24|0,65|||6,22|01|957,24|3,00|||28,72||
|C190|000|5152|17,00|957,24|957,24|162,73|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069035||27042011|27042011|6502,10|0|||6502,10|9||||6502,10|1105,36||||||||
|C170|1|030083||1,00000|UN|1811,62||0|000|5152||1811,62|17,00|307,98|0||0|||||||01|1811,62|0,65|||11,78|01|1811,62|3,00|||54,35||
|C170|2|030333||1,00000|UN|1106,91||0|000|5152||1106,91|17,00|188,17|0||0|||||||01|1106,91|0,65|||7,19|01|1106,91|3,00|||33,21||
|C170|3|040203||1,00000|UN|1030,72||0|000|5152||1030,72|17,00|175,22|0||0|||||||01|1030,72|0,65|||6,70|01|1030,72|3,00|||30,92||
|C170|4|040163||1,00000|UN|523,83||0|000|5152||523,83|17,00|89,05|0||0|||||||01|523,83|0,65|||3,40|01|523,83|3,00|||15,71||
|C170|5|040173||1,00000|UN|619,32||0|000|5152||619,32|17,00|105,28|0||0|||||||01|619,32|0,65|||4,03|01|619,32|3,00|||18,58||
|C170|6|040123||1,00000|UN|443,34||0|000|5152||443,34|17,00|75,37|0||0|||||||01|443,34|0,65|||2,88|01|443,34|3,00|||13,30||
|C170|7|100030||1,00000|UN|318,40||0|000|5152||318,40|17,00|54,13|0||0|||||||01|318,40|0,65|||2,07|01|318,40|3,00|||9,55||
|C170|8|180263||1,00000|UN|145,20||0|000|5152||145,20|17,00|24,68|0||0|||||||01|145,20|0,65|||0,94|01|145,20|3,00|||4,36||
|C170|9|100210||1,00000|UN|232,47||0|000|5152||232,47|17,00|39,52|0||0|||||||01|232,47|0,65|||1,51|01|232,47|3,00|||6,97||
|C170|10|090240||1,00000|UN|34,93||0|000|5152||34,93|17,00|5,94|0||0|||||||01|34,93|0,65|||0,23|01|34,93|3,00|||1,05||
|C170|11|290220||1,00000|UN|48,31||0|000|5152||48,31|17,00|8,21|0||0|||||||01|48,31|0,65|||0,31|01|48,31|3,00|||1,45||
|C170|12|100013||1,00000|UN|187,05||0|000|5152||187,05|17,00|31,80|0||0|||||||01|187,05|0,65|||1,22|01|187,05|3,00|||5,61||
|C190|000|5152|17,00|6502,10|6502,10|1105,36|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069036||27042011|27042011|248,31|0|||248,31|9||||248,31|42,21||||||||
|C170|1|100200||1,00000|UN|248,31||0|000|5152||248,31|17,00|42,21|0||0|||||||01|248,31|0,65|||1,61|01|248,31|3,00|||7,45||
|C190|000|5152|17,00|248,31|248,31|42,21|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069037||28042011|28042011|53,72|0|||53,72|9||||53,72|9,13||||||||
|C170|1|840620||2,00000|UN|53,72||0|000|5152||53,72|17,00|9,13|0||0|||||||01|53,72|0,65|||0,35|01|53,72|3,00|||1,61||
|C190|000|5152|17,00|53,72|53,72|9,13|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069038||28042011|28042011|6780,28|0|||6780,28|9||||6780,28|1152,65||||||||
|C170|1|030143||1,00000|UN|1127,18||0|000|5152||1127,18|17,00|191,62|0||0|||||||01|1127,18|0,65|||7,33|01|1127,18|3,00|||33,82||
|C170|2|030250||1,00000|UN|1058,59||0|000|5152||1058,59|17,00|179,96|0||0|||||||01|1058,59|0,65|||6,88|01|1058,59|3,00|||31,76||
|C170|3|030303||1,00000|UN|1159,95||0|000|5152||1159,95|17,00|197,19|0||0|||||||01|1159,95|0,65|||7,54|01|1159,95|3,00|||34,80||
|C170|4|030460||1,00000|UN|816,27||0|000|5152||816,27|17,00|138,77|0||0|||||||01|816,27|0,65|||5,31|01|816,27|3,00|||24,49||
|C170|5|030333||1,00000|UN|1106,91||0|000|5152||1106,91|17,00|188,17|0||0|||||||01|1106,91|0,65|||7,19|01|1106,91|3,00|||33,21||
|C170|6|030850||1,00000|UN|1511,38||0|000|5152||1511,38|17,00|256,93|0||0|||||||01|1511,38|0,65|||9,82|01|1511,38|3,00|||45,34||
|C190|000|5152|17,00|6780,28|6780,28|1152,65|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069041||28042011|28042011|29,90|0|||29,90|9||||29,90|5,08||||||||
|C170|1|500622||1,00000|UN|29,90||0|000|5152||29,90|17,00|5,08|0||0|||||||01|29,90|0,65|||0,19|01|29,90|3,00|||0,90||
|C190|000|5152|17,00|29,90|29,90|5,08|0|0|0|0||
|C100|1|0|800008026|01|00|U|0069042||29042011|29042011|5897,85|0|||5897,85|9||||5897,85|1002,63||||||||
|C170|1|120020||6,00000|UN|328,08||0|000|5152||328,08|17,00|55,77|0||0|||||||01|328,08|0,65|||2,13|01|328,08|3,00|||9,84||
|C170|2|120030||10,00000|UN|605,00||0|000|5152||605,00|17,00|102,85|0||0|||||||01|605,00|0,65|||3,93|01|605,00|3,00|||18,15||
|C170|3|120040||6,00000|UN|255,18||0|000|5152||255,18|17,00|43,38|0||0|||||||01|255,18|0,65|||1,66|01|255,18|3,00|||7,66||
|C170|4|120050||5,00000|UN|465,00||0|000|5152||465,00|17,00|79,05|0||0|||||||01|465,00|0,65|||3,02|01|465,00|3,00|||13,95||
|C170|5|120110||6,00000|UN|617,58||0|000|5152||617,58|17,00|104,99|0||0|||||||01|617,58|0,65|||4,01|01|617,58|3,00|||18,53||
|C170|6|120130||6,00000|UN|182,28||0|000|5152||182,28|17,00|30,99|0||0|||||||01|182,28|0,65|||1,18|01|182,28|3,00|||5,47||
|C170|7|120170||1,00000|UN|182,57||0|000|5152||182,57|17,00|31,04|0||0|||||||01|182,57|0,65|||1,19|01|182,57|3,00|||5,48||
